Date,MACD,Signal_Line
2021-06-17,6.573003935481324,2.933288564987505
2021-06-18,7.291274573129158,3.8048857666158358
2021-06-21,7.9623857145896295,4.636385756210595
2021-06-22,9.474368680524947,5.603982341073466
2021-06-23,11.651854432986795,6.813556759456132
2021-06-24,14.222228120152181,8.295291031595342
2021-06-25,16.592495503314183,9.954731925939111
2021-06-28,19.72028241659143,11.907842024069575
2021-06-29,22.121594705140865,13.950592560283834
2021-06-30,23.208417617752104,15.802157571777489
2021-07-01,23.771500574456013,17.396026172313192
2021-07-02,24.420394622307242,18.800899862312
2021-07-06,24.61060625954326,19.962841141758254
2021-07-07,23.705382008533945,20.71134931511339
2021-07-08,21.37786383003339,20.844652218097394
2021-07-09,20.46738247844428,20.769198270166775
2021-07-12,20.35042744138218,20.685444104409857
2021-07-13,20.130585028978714,20.57447228932363
2021-07-14,19.6890494063951,20.397387712737924
2021-07-15,18.105633920263813,19.939036954243104
2021-07-16,15.023406585884402,18.955910880571366
2021-07-19,11.942763763651158,17.553281457187325
2021-07-20,10.310433760321416,16.104711917814143
2021-07-21,9.448516385247387,14.773472811300792
2021-07-22,9.104296032864681,13.63963745561357
2021-07-23,9.345101049272955,12.780730174345448
2021-07-26,8.326415343037013,11.889867208083762
2021-07-27,6.196944600623851,10.75128268659178
2021-07-28,5.917763477084975,9.78457884469042
2021-07-29,5.687434357183179,8.965149947188973
2021-07-30,4.4928733059190336,8.070694618934985
2021-08-02,3.9764200331859456,7.251839701785177
2021-08-03,3.4068179530311795,6.482835352034378
2021-08-04,3.4960818944878724,5.885484660525077
2021-08-05,4.172330974888553,5.5428539233977725
2021-08-06,3.6893651695114613,5.17215617262051
2021-08-09,3.4444286585122086,4.82661066979885
2021-08-10,2.6468918321393744,4.390666902266955
2021-08-11,1.5531305940166362,3.8231596406168915
2021-08-12,0.8539952063703709,3.2293267537675874
2021-08-13,0.025280402894054532,2.588517483592881
2021-08-16,-1.437959425805559,1.7832221017131928
2021-08-17,-4.163426990447022,0.5938922832811501
2021-08-18,-6.674111848021425,-0.859708542979365
2021-08-19,-8.82038357379605,-2.451843549142702
2021-08-20,-9.515947731616052,-3.864664385637372
2021-08-23,-8.053887031530735,-4.702508914816045
2021-08-24,-5.723737223993453,-4.906754576651527
2021-08-25,-3.7531214235127663,-4.676027946023774
2021-08-26,-2.900325158469343,-4.3208873885128884
2021-08-27,-1.3136572256521504,-3.7194413559407407
2021-08-30,1.3085321798330938,-2.713846648785974
2021-08-31,3.714991650480215,-1.4280789889327363
2021-09-01,6.7227311340244,0.2020830356586909
2021-09-02,8.444205303365095,1.8505074891999718
2021-09-03,10.071638115761687,3.494733614512315
2021-09-07,12.532199737271753,5.302226839064203
2021-09-08,13.144524978468837,6.870686466945131
2021-09-09,13.043700641783175,8.10528930191274
2021-09-10,12.090137076074654,8.902258856745123
2021-09-13,10.622926131436031,9.246392311683305
2021-09-14,8.857757465887971,9.168665342524239
2021-09-15,7.996068706100914,8.934146015239573
2021-09-16,7.118152715024337,8.570947355196527
2021-09-17,5.942370152904346,8.04523191473809
2021-09-20,2.145475489113437,6.86528062961316
2021-09-21,-0.41500295675251664,5.409223912340026
2021-09-22,-1.3793093977386661,4.051517250324287
2021-09-23,-1.2336309441267872,2.9944876114340726
2021-09-24,-1.2570033959280522,2.144189409961648
2021-09-27,-1.3806484405479864,1.4392218398597212
2021-09-28,-3.655519647124379,0.42027354246290116
2021-09-29,-5.994458402736996,-0.8626728465770783
2021-09-30,-7.623033851131652,-2.214745047487993
2021-10-01,-8.588750246288328,-3.48954608724806
2021-10-04,-11.520992433419167,-5.095835356482282
2021-10-05,-12.10755361154827,-6.49817900749548
2021-10-06,-11.822863978047678,-7.56311600160592
2021-10-07,-9.805822331840147,-8.011657267652765
2021-10-08,-7.730866775605364,-7.955499169243285
2021-10-11,-6.463812433243561,-7.65716182204334
2021-10-12,-5.836190798250698,-7.292967617284813
2021-10-13,-4.320690191937217,-6.698512132215294
2021-10-14,-2.0789648403647334,-5.774602673845182
2021-10-15,0.2833998013671817,-4.5630021788027095
2021-10-18,3.9338751522755047,-2.8636267125870667
2021-10-19,8.272750912357196,-0.6363511875982142
2021-10-20,11.266768009995417,1.7442726519205123
2021-10-21,14.497215637108127,4.294861248958036
2021-10-22,15.522812721733658,6.540451543513161
2021-10-25,17.71297830088764,8.774956894988058
2021-10-26,18.884041287696277,10.796773773529702
2021-10-27,18.884344700851784,12.41428795899412
2021-10-28,19.96168487637982,13.923767342471262
2021-10-29,20.809609770586974,15.300935828094406
2021-11-01,23.159299450708374,16.8726085526172
2021-11-02,23.44399210721707,18.186885263537178
2021-11-03,25.14688196822283,19.578884604474307
2021-11-04,27.662286563680652,21.19556499631558
2021-11-05,28.384473544279444,22.633346705908355
2021-11-08,28.778386235417713,23.86235461181023
2021-11-09,26.892382292452908,24.468360147938764
2021-11-10,24.071240943492455,24.388936307049505
2021-11-11,22.607710526016376,24.03269115084288
2021-11-12,22.304288320272804,23.687010584728867
2021-11-15,21.525204471957863,23.254649362174668
2021-11-16,21.451275076030697,22.893974504945874
2021-11-17,20.14376551739224,22.343932707435147
2021-11-18,18.746216090329142,21.62438938401395
2021-11-19,18.418833473236077,20.983278201858376
2021-11-22,16.1655417846448,20.01973091841566
2021-11-23,13.186860272954846,18.6531567893235
2021-11-24,11.739894868947545,17.27050440524831
2021-11-26,8.533983974982277,15.523200319195103
2021-11-29,7.504463252656478,13.919452905887379
2021-11-30,5.0807128439777784,12.151704893505459
2021-12-01,0.30790978994201623,9.782945872792771
2021-12-02,-3.3392472961651265,7.158507239001192
2021-12-03,-9.389421682190232,3.848921454762908
2021-12-06,-12.17187405290855,0.6447623532286162
2021-12-07,-11.421124496600612,-1.7684150167372295
2021-12-08,-10.048643106950806,-3.424460634779945
2021-12-09,-10.69358055828559,-4.878284619481073
2021-12-10,-10.837693028040349,-6.070166301192929
2021-12-13,-13.331938002890467,-7.522520641532438
2021-12-14,-15.349573210492224,-9.087931155324396
2021-12-15,-15.23177041377005,-10.316699007013527
2021-12-16,-17.821735262602886,-11.8177062581314
2021-12-17,-19.759493728359587,-13.406063752177037
2021-12-20,-22.647942740239046,-15.254439549789439
2021-12-21,-22.13207817160054,-16.62996727415166
2021-12-22,-20.550336747213066,-17.41404116876394
2021-12-23,-18.23130424124895,-17.57749378326094
2021-12-27,-15.065894513872536,-17.07517392938326
2021-12-28,-13.052358180299848,-16.27061077956658
2021-12-29,-12.09984654879645,-15.436457933412557
2021-12-30,-10.027080826714894,-14.354582512073025
2021-12-31,-9.517342327320932,-13.387134475122608
2022-01-03,-7.023188081638239,-12.114345196425734
2022-01-04,-6.5685309386317385,-11.005182344866936
2022-01-05,-9.128916015323227,-10.629929078958195
2022-01-06,-10.536294619975195,-10.611202187161595
2022-01-07,-12.05334384959167,-10.89963051964761
2022-01-10,-12.960963935210373,-11.311897202760164
2022-01-11,-12.295869458578807,-11.508691653923893
2022-01-12,-10.589645442037465,-11.324882411546609
2022-01-13,-12.283177674752551,-11.516541464187798
2022-01-14,-12.728160566757197,-11.758865284701677
2022-01-18,-14.949976268290698,-12.397087481419483
2022-01-19,-17.230318423391964,-13.36373366981398
2022-01-20,-18.964143144654884,-14.483815564782162
2022-01-21,-24.023246838861894,-16.39170181959811
2022-01-24,-28.33538412306558,-18.780438280291605
2022-01-25,-32.65930569859876,-21.556211763953037
2022-01-26,-35.85030605480051,-24.415030622122533
2022-01-27,-38.82729763495519,-27.297484024689066
2022-01-28,-39.12975700149167,-29.66393862004959
2022-01-31,-35.58633025603291,-30.848416947246253
2022-02-01,-31.64676422747084,-31.00808640329117
2022-02-02,-28.271357145811407,-30.46074055179522
2022-02-03,-28.990097788992102,-30.166611999234597
2022-02-04,-28.10603307593999,-29.754496214575678
2022-02-07,-28.305628478095286,-29.464722667279602
2022-02-08,-27.038580433174275,-28.97949422045854
2022-02-09,-24.230055181926502,-28.029606412752138
2022-02-10,-23.10964303143976,-27.045613736489663
2022-02-11,-23.962771482979292,-26.42904528578759
2022-02-14,-24.062940496346414,-25.955824327899357
2022-02-15,-22.168053405862565,-25.198270143492
2022-02-16,-20.359033483901044,-24.23042281157381
2022-02-17,-20.735908744946585,-23.531519998248367
2022-02-18,-21.927638022317893,-23.210743603062273
2022-02-22,-23.895772410034795,-23.347749364456778
2022-02-23,-26.70504292977725,-24.019208077520872
2022-02-24,-27.173786419411613,-24.650123745899023
2022-02-25,-26.664981776449252,-25.05309535200907
2022-02-28,-25.62742751514881,-25.16796178463702
2022-03-01,-24.72190862079495,-25.078751151868605
2022-03-02,-23.379728679106933,-24.738946657316273
2022-03-03,-23.306172474598014,-24.452391820772625
2022-03-04,-23.95616469230191,-24.353146395078483
2022-03-07,-26.035147440880138,-24.689546604238814
2022-03-08,-27.654463215790344,-25.28252992654912
2022-03-09,-26.8849299233093,-25.60300992590116
2022-03-10,-26.845154656137993,-25.851438871948528
2022-03-11,-28.23114020187856,-26.327379137934535
2022-03-14,-30.37536114124822,-27.136975538597277
2022-03-15,-30.83165548244955,-27.87591152736773
2022-03-16,-27.256027256812416,-27.75193467325667
2022-03-17,-23.880751027388328,-26.977697944083005
2022-03-18,-19.344785065418023,-25.45111536835001
2022-03-21,-15.953418414839376,-23.551575977647886
2022-03-22,-11.295755770910887,-21.100411936300485
2022-03-23,-7.868861201635752,-18.45410178936754
2022-03-24,-4.3284862094556615,-15.628978673385166
2022-03-25,-1.712768554785157,-12.845736649665165
2022-03-28,1.4410023858174839,-9.988388842568636
2022-03-29,4.74904609213786,-7.040901855627337
2022-03-30,6.473021855880177,-4.3381171133258345
2022-03-31,6.1545068917936305,-2.2395923123019417
2022-04-01,6.153909619169752,-0.5608919260076028
2022-04-04,8.32490757486707,1.2162679741673317
2022-04-05,7.968567508255347,2.566727880984935
2022-04-06,5.668089722213068,3.187000249230562
2022-04-07,3.3863128999826415,3.226862779380978
2022-04-08,0.6585808112051552,2.713206385745814
2022-04-11,-2.8820478146028847,1.594155545676074
2022-04-12,-5.918357203181841,0.09165299590449094
2022-04-13,-7.3921795765336356,-1.4051135185831345
2022-04-14,-9.858653748515422,-3.095821564569592
2022-04-18,-11.567046777572216,-4.790066607170116
2022-04-19,-12.063742124518996,-6.2448017106398925
2022-04-20,-14.89204956074775,-7.9742512806614645
2022-04-21,-17.895514936018174,-9.958504011732806
2022-04-22,-20.690874164944972,-12.10497804237524
2022-04-25,-22.36597470994522,-14.157177375889237
2022-04-26,-24.883321822440024,-16.302406265199394
2022-04-27,-26.587985877129228,-18.359522187585362
2022-04-28,-26.3601527890398,-19.95964830787625
2022-04-29,-26.758743357755634,-21.31946731785213
2022-05-02,-25.952411501391623,-22.24605615456003
2022-05-03,-24.993007087628484,-22.795446341173722
2022-05-04,-22.959365980756132,-22.828230269090206
2022-05-05,-23.162531517833855,-22.895090518838938
2022-05-06,-23.61615088143799,-23.039302591358748
2022-05-09,-25.082477358047043,-23.44793754469641
2022-05-10,-25.65828907987185,-23.8900078517315
2022-05-11,-26.718446209879616,-24.455695523361126
2022-05-12,-27.30041014282041,-25.024638447252983
2022-05-13,-26.448098008881473,-25.30933035957868
2022-05-16,-25.774086325995057,-25.402281552861957
2022-05-17,-24.22636630035818,-25.167098502361203
2022-05-18,-23.958194258189593,-24.925317653526882
2022-05-19,-23.419219890159056,-24.624098100853317
2022-05-20,-22.91353624644215,-24.281985729971083
2022-05-23,-21.984997244353494,-23.822588032847566
2022-05-24,-21.876483934306236,-23.433367213139302
2022-05-25,-21.23105049064405,-22.99290386864025
2022-05-26,-19.438405601058648,-22.282004215123933
2022-05-27,-17.150283553011306,-21.25566008270141
2022-05-31,-14.978674484990023,-20.000262963159134
2022-06-01,-13.313981509574035,-18.663006672442116
2022-06-02,-10.988492800164082,-17.12810389798651
2022-06-03,-10.01452346081139,-15.705387810551487
2022-06-06,-8.778342087121274,-14.319978665865445
2022-06-07,-7.39069751129999,-12.934122434952355
2022-06-08,-5.7805406782627955,-11.503406083614443
2022-06-09,-5.50613789407852,-10.30395244570726
2022-06-10,-6.0420775264107505,-9.45157746184796
2022-06-13,-7.717334067893731,-9.104728783057114
2022-06-14,-8.662707893068202,-9.016324605059332
2022-06-15,-8.658511349124922,-8.94476195387245
2022-06-16,-9.48988405444885,-9.05378637398773
2022-06-17,-9.793781369965316,-9.201785373183249
2022-06-21,-9.473543988234184,-9.256137096193436
2022-06-22,-9.114685139433604,-9.22784670484147
2022-06-23,-8.370682507017975,-9.05641386527677
2022-06-24,-6.846798144575885,-8.614490721136594
2022-06-27,-5.646639845001289,-8.020920545909533
2022-06-28,-5.479602546531169,-7.512656946033861
2022-06-29,-5.326173295062759,-7.075360215839641
2022-06-30,-5.5281742868471895,-6.765923030041151
2022-07-01,-5.471870961685184,-6.507112616369958
2022-07-05,-4.806996607650163,-6.167089414626
2022-07-06,-4.1914170242022095,-5.771954936541242
2022-07-07,-3.071046379557771,-5.231773225144549
2022-07-08,-2.2061291661826914,-4.626644413352178
2022-07-11,-2.5164515713300517,-4.2046058449477535
2022-07-12,-2.9143801769727844,-3.9465607113527597
2022-07-13,-3.1690034259570012,-3.7910492542736085
2022-07-14,-3.4520386959479765,-3.723247142608482
2022-07-15,-3.3073850981956525,-3.6400747337259163
2022-07-18,-3.1404067279669476,-3.5401411325741226
2022-07-19,-2.3435961643659056,-3.3008321389324795
2022-07-20,-1.2139742565375684,-2.8834605624534975
2022-07-21,0.21138783058420074,-2.264490883845958
2022-07-22,0.6316980712125542,-1.6852530928342557
2022-07-25,0.6745998486711073,-1.2132825045331832
2022-07-26,0.22986921243523284,-0.9246521611395
2022-07-27,0.9158509736471956,-0.556551534182161
2022-07-28,1.4827500632161303,-0.14869121470250274
2022-07-29,2.1732524416463264,0.3156975165672631
2022-08-01,2.7134097913674537,0.7952399715273013
2022-08-02,3.049847124222836,1.2461614020664085
2022-08-03,3.9886531662841946,1.7946597549099659
2022-08-04,4.9499554216316,2.425718888254293
2022-08-05,5.136161278636763,2.967807366330787
2022-08-08,5.079927318840376,3.390231356832705
2022-08-09,4.69877618431228,3.6519403223286204
2022-08-10,5.20016781235536,3.9615858203339687
2022-08-11,5.390144852275654,4.247297626722306
2022-08-12,6.07585170859754,4.613008443097353
2022-08-15,6.703390109321546,5.031084776342192
2022-08-16,6.935183921109058,5.411904605295566
2022-08-17,6.59103119078523,5.647729922393499
2022-08-18,6.302125215210864,5.778608980956973
2022-08-19,5.42959594934365,5.7088063746343085
2022-08-22,3.9980748975326463,5.366660079213976
2022-08-23,2.8708367526946006,4.867495413910101
2022-08-24,2.1942731149702723,4.332850954122136
2022-08-25,2.3491675591045436,3.9361142751186176
2022-08-26,1.350875215374927,3.4190664631698797
2022-08-29,0.3140265105682545,2.7980584726495548
2022-08-30,-0.9565992103426026,2.0471269360511233
2022-08-31,-1.8773843697691461,1.2622246748870696
2022-09-01,-2.5853796365441326,0.4927038126008292
2022-09-02,-3.509474165937135,-0.3077317831067637
2022-09-06,-4.4806658178463294,-1.142318590054677
2022-09-07,-4.751762800762691,-1.86420743219628
2022-09-08,-4.902031883948311,-2.4717723225466863
2022-09-09,-4.413473596885794,-2.860112577414508
2022-09-12,-3.6692927819144643,-3.0219486183144992
2022-09-13,-4.504258527155557,-3.3184106000827107
2022-09-14,-4.979468181166595,-3.6506221162994876
2022-09-15,-5.382786527044573,-3.9970549984485046
2022-09-16,-5.773047288252172,-4.3522534564092386
2022-09-19,-5.781678278149272,-4.638138420757246
2022-09-20,-5.882096537719377,-4.886930044149672
2022-09-21,-6.34046289813449,-5.1776366149466355
2022-09-22,-6.8108018809607245,-5.504269668149454
2022-09-23,-7.44470499033217,-5.892356732585998
2022-09-26,-7.928307471897455,-6.29954688044829
2022-09-27,-8.216847222731829,-6.683006948904998
2022-09-28,-7.902548320491732,-6.926915223222345
2022-09-29,-8.108695292687756,-7.163271237115428
2022-09-30,-8.34532121938166,-7.399681233568675
2022-10-03,-8.268086976865689,-7.573362382228078
2022-10-04,-7.658651689220818,-7.590420243626626
2022-10-05,-7.1656908113460815,-7.505474357170518
2022-10-06,-6.745670733322925,-7.3535136324009995
2022-10-07,-7.057670151016197,-7.294344936124039
2022-10-10,-7.381229009311305,-7.3117217507614924
2022-10-11,-7.9335191957623366,-7.436081239761662
2022-10-12,-8.267837316573114,-7.602432455123953
2022-10-13,-8.19623086060922,-7.721192136221006
2022-10-14,-8.533334465321161,-7.883620602041038
2022-10-17,-8.149773527171014,-7.936851187067034
2022-10-18,-7.740433431840039,-7.897567636021636
2022-10-19,-7.339492702902781,-7.785952649397865
2022-10-20,-7.029473574713158,-7.634656834460925
2022-10-21,-6.427270855194635,-7.393179638607668
2022-10-24,-6.145462158187314,-7.143636142523598
2022-10-25,-5.511618229558927,-6.817232559930664
2022-10-26,-5.231408676023193,-6.500067783149171
2022-10-27,-5.44684103908525,-6.289422434336387
2022-10-28,-5.44985117313005,-6.121508182095121
2022-10-31,-5.571983218686178,-6.011603189413332
2022-11-01,-5.726223519180735,-5.954527255366813
2022-11-02,-6.170301198565575,-5.997682044006565
2022-11-03,-6.595486709424172,-6.117242977090086
2022-11-04,-6.640455407728503,-6.22188546321777
2022-11-07,-6.540183528534136,-6.2855450762810445
2022-11-08,-6.382304803367781,-6.304897021698392
2022-11-09,-6.521718210011038,-6.348261259360921
2022-11-10,-5.730184867841388,-6.224645981057014
2022-11-11,-4.708896027573516,-5.921495990360315
2022-11-14,-3.8558759073970066,-5.5083719737676535
2022-11-15,-2.735978622625126,-4.953893303539148
2022-11-16,-2.103398299435476,-4.383794302718414
2022-11-17,-1.5734461285474524,-3.821724667884222
2022-11-18,-1.3381451475674027,-3.325008763820858
2022-11-21,-1.3794547272136057,-2.9358979564994074
2022-11-22,-1.2469257967311336,-2.5981035245457527
2022-11-23,-0.8839823479448015,-2.2552792892255624
2022-11-25,-0.7929698146991555,-1.9628173943202811
2022-11-28,-0.8721711654075506,-1.744688148537735
2022-11-29,-0.8939707576479563,-1.5745446703597794
2022-11-30,-0.04331265176624299,-1.2682982666410723
2022-12-01,0.6978390242170533,-0.8750708084694471
2022-12-02,1.4005891036863858,-0.41993882603828053
2022-12-05,1.7357854439693483,0.011206027963245269
2022-12-06,1.6443777238962412,0.33784036714984444
2022-12-07,1.4279829137193474,0.555868876463745
2022-12-08,1.5636508948215635,0.7574252801353087
2022-12-09,1.6313831780335946,0.9322168597149659
2022-12-12,1.6451179135583018,1.0747970704836332
2022-12-13,1.8995811792251516,1.2397538922319369
2022-12-14,1.959236695350171,1.3836504528555837
2022-12-15,1.3382917263478404,1.374578707554035
2022-12-16,0.7272572241089961,1.2451144108650272
2022-12-19,-0.0022682341089961255,0.9956378818702225
2022-12-20,-0.6025259126409424,0.6760051229679895
2022-12-21,-0.8282261142401524,0.3751588755263612
2022-12-22,-1.4439372853969132,0.01133964334170634
2022-12-23,-1.9034953437163438,-0.37162735406990366
2022-12-27,-2.571314473544767,-0.8115647779648765
2022-12-28,-3.15856504772664,-1.2809648319172293
2022-12-29,-3.2412422041047293,-1.6730203063547293
2022-12-30,-3.236373980345057,-1.985691041152795
2023-01-03,-3.3671878790866856,-2.2619904087395732
2023-01-04,-3.3762622639584805,-2.484844779783355
2023-01-05,-3.5913916401884265,-2.7061541518643693
2023-01-06,-3.489269081763588,-2.8627771378442133
2023-01-09,-3.1158195420579347,-2.9133856186869576
2023-01-10,-2.611426733074211,-2.8529938415644085
2023-01-11,-1.9551481800029222,-2.673424709252111
2023-01-12,-1.2711107096627146,-2.392961909334232
2023-01-13,-0.6297582022809252,-2.0403211679235707
2023-01-17,-0.0004391927677716012,-1.632344772892411
2023-01-18,0.30515775057236993,-1.244844268199455
2023-01-19,0.36002531638618507,-0.923870351282327
2023-01-20,0.9557189531806429,-0.547952490389733
2023-01-23,1.9563825588118462,-0.04708548054941719
2023-01-24,2.630333832954676,0.48839838215140147
2023-01-25,3.08211537312863,1.0071417803468474
2023-01-26,3.840495777313606,1.5738125797401992
2023-01-27,4.830445846350678,2.2251392330622948
2023-01-30,4.954305120509638,2.7709724105517637
2023-01-31,5.315570037656286,3.2798919359726684
2023-02-01,6.236041752940331,3.871121899366201
2023-02-02,8.181641453438772,4.733225810180715
2023-02-03,9.02959991549723,5.592500631244018
2023-02-06,9.401196081619418,6.354239721319098
2023-02-07,10.06223323754513,7.095838424564306
2023-02-08,10.12883224253028,7.702437188157502
2023-02-09,9.882107244164445,8.138371199358891
2023-02-10,9.093566249926084,8.32941020947233
2023-02-13,8.709569257278645,8.405442019033593
2023-02-14,8.784106193296992,8.481174853886273
2023-02-15,8.866845161661246,8.558308915441268
2023-02-16,8.056035041046812,8.457854140562377
2023-02-17,7.0920557137261255,8.184694455195128
2023-02-21,5.763785912528149,7.700512746661733
2023-02-22,4.686152516826837,7.097640700694755
2023-02-23,4.1155148056941755,6.50121552169464
2023-02-24,3.246604992769221,5.850293415909556
2023-02-27,2.783309978050582,5.236896728337761
2023-02-28,2.406160876112608,4.670749557892731
2023-03-01,1.8646771144482415,4.109535069203833
2023-03-02,1.26522768008617,3.5406735913803007
2023-03-03,1.2948874042721599,3.091516353958673
2023-03-06,1.2403485122495255,2.7212827856168436
2023-03-07,1.033512294442076,2.38372868738189
2023-03-08,0.9976885659383186,2.106520663093176
2023-03-09,0.49956241322524875,1.7851290131195907
2023-03-10,-0.15645692534852174,1.3968118254259683
2023-03-13,-0.5178800236322587,1.013873455614323
2023-03-14,-0.1777087750485009,0.7755570094817583
2023-03-15,0.31658746349488354,0.6837631002843834
2023-03-16,1.3783114399776508,0.8226727682230369
2023-03-17,2.003783989447868,1.0588950124680032
2023-03-20,2.4654074187701553,1.3401974937284338
2023-03-21,3.2600649093939325,1.7241709768615336
2023-03-22,3.5399808609983836,2.087332953688904
2023-03-23,4.226297044298747,2.5151257718108724
2023-03-24,4.656017164613303,2.943304050371359
2023-03-27,4.700316208567855,3.2947064820106586
2023-03-28,4.4812304890146635,3.5320112834114594
2023-03-29,4.674924333306436,3.760593893390455
2023-03-30,5.0829187291532065,4.025058860543005
2023-03-31,5.963678967778975,4.412782881990199
2023-04-03,6.356027761670063,4.801431857926172
2023-04-04,6.638853301693331,5.168916146679604
2023-04-05,6.231165386993709,5.381365994742425
