Date,MA,Upper_Band,Lower_Band
2021-03-24,306.355000305175,361.85629538106593,250.8537052292841
2021-03-25,302.084999847415,360.1880755829628,243.98192411186724
2021-03-26,297.995000457765,356.69959397001065,239.29040694551935
2021-03-29,292.76500015259,343.01306760404225,242.51693270113776
2021-03-30,288.84000015259,333.2767439572973,244.40325634788266
2021-03-31,287.42999954224,330.9398986545516,243.92010042992843
2021-04-01,287.86500015258997,331.4044617444878,244.32553856069217
2021-04-05,288.830001068115,333.4846034748264,244.17539866140362
2021-04-06,292.305001068115,334.18057465765213,250.42942747857788
2021-04-07,293.734999847415,337.6432359006034,249.8267637942266
2021-04-08,296.39000015259,343.63109801927686,249.14890228590318
2021-04-09,297.39000015259,347.07336875656654,247.7066315486135
2021-04-12,299.77999954224,354.258173105976,245.30182597850393
2021-04-13,302.520000457765,364.3670627977941,240.67293811773584
2021-04-14,304.165001678465,368.580177061279,239.74982629565096
2021-04-15,305.84500198364003,374.2641884489588,237.42581551832126
2021-04-16,308.97000198364003,380.5549774225234,237.38502654475667
2021-04-19,311.32000198364,384.00984392477204,238.63016004250795
2021-04-20,312.64500198364,385.7761598931675,239.51384407411246
2021-04-21,314.235002899165,387.7551047378851,240.7149010604449
2021-04-22,316.45500259398995,387.2224776249755,245.68752756300438
2021-04-23,320.43000183105,384.91298355332884,255.94702010877114
2021-04-26,324.510002136225,382.0763259842071,266.94367828824295
2021-04-27,327.900001525875,377.9584503350831,277.84155271666685
2021-04-28,331.23500061035,372.6958158517079,289.77418536899216
2021-04-29,334.10500030517494,368.1848118326755,300.0251887776744
2021-04-30,335.525,364.29354361212074,306.7564563878792
2021-05-03,335.469999694825,364.44666196352665,306.49333742612333
2021-05-04,334.225,368.228584052466,300.22141594753407
2021-05-05,332.46000061035,372.3365151328736,292.5834860878264
2021-05-06,330.18500061035,374.36297653409156,286.0070246866085
2021-05-07,328.065000915525,375.2379280604574,280.89207377059256
2021-05-10,323.78000183105,378.5532002046631,269.00680345743694
2021-05-11,318.740000915525,375.7755878955484,261.7044139355016
2021-05-12,313.76000061034995,378.65464392577366,248.86535729492624
2021-05-13,307.740000915525,376.99921766871006,238.48078416233994
2021-05-14,302.81000061034996,371.79142677706625,233.82857444363367
2021-05-17,298.6,367.8647970761658,229.33520292383423
2021-05-18,294.680000305175,365.0886855167999,224.27131509355007
2021-05-19,290.60999984741,360.95659260847646,220.26340708634353
2021-05-20,288.30000076293504,358.12688027220344,218.47312125366665
2021-05-21,284.875000762935,352.18599386117705,217.5640076646929
2021-05-24,282.025000762935,344.3850000991604,219.66500142670964
2021-05-25,279.67000198363496,337.50887285806783,221.8311311092021
2021-05-26,277.42000198363496,329.4187710014156,225.42123296585427
2021-05-27,274.99000320433504,318.92708740812253,231.05291900054758
2021-05-28,273.555002593985,312.77237488062417,234.33763030734588
2021-06-01,272.855002593985,309.8450466192533,235.86495856871665
2021-06-02,273.01500167845995,310.3831169569636,235.64688639995632
2021-06-03,272.810001373285,309.91065701841825,235.70934572815173
2021-06-04,273.32000045776,311.6580311344451,234.9819697810749
2021-06-07,273.79000015258504,313.33471859312107,234.245281712049
2021-06-08,275.70999984741,316.4727737680332,234.94722592678679
2021-06-09,277.33499984741,318.8672444349695,235.80275525985056
2021-06-10,280.33499984741,320.2433306437551,240.42666905106495
2021-06-11,283.70999984741,320.1673812778002,247.25261841701985
2021-06-14,286.800000762935,324.1545765308156,249.44542499505437
2021-06-15,289.335001373285,325.16773105910426,253.5022716874658
2021-06-16,292.04000167846004,324.1735049201242,259.9064984367959
2021-06-17,295.58500213622494,324.71565872567766,266.45434554677223
2021-06-18,298.07000122069996,326.51830364680154,269.6216987945984
2021-06-21,300.9650024414,326.58746815469556,275.3425367281044
2021-06-22,303.66500244139996,331.97905739843526,275.35094748436467
2021-06-23,306.90500183105,340.4318373959489,273.37816626615114
2021-06-24,310.510002136225,351.0993430331083,269.9206612393417
2021-06-25,314.450001525875,361.34273823465145,267.55726481709854
2021-06-28,319.1700012207,374.8904714745025,263.4495309668975
2021-06-29,323.8700012207,386.44273968639385,261.2972627550061
2021-06-30,328.210002136225,394.40435362269534,262.01565064975466
2021-07-01,333.18500213622497,399.8374134112601,266.5325908611898
2021-07-02,337.58500213622494,406.56359868158586,268.60640559086403
2021-07-06,341.85500183105,412.1196223971439,271.5903812649561
2021-07-07,345.74000244139995,414.843226962688,276.6367779201119
2021-07-08,348.910002136225,414.3985034294467,283.4215008430033
2021-07-09,352.4950012207,415.33636254388705,289.6536398975129
2021-07-12,356.45500183105,417.0334847439711,295.87651891812897
2021-07-13,359.87000122070003,419.17410255601715,300.5658998853829
2021-07-14,363.78500061035004,418.91826067041455,308.6517405502855
2021-07-15,367.13999938965,415.38268951302905,318.8973092662709
2021-07-16,368.649998474125,412.8061077415287,324.49388920672135
2021-07-19,370.01499938965,409.2234396985159,330.80655908078404
2021-07-20,371.83499908447504,404.5376936590128,339.1323045099373
2021-07-21,373.314997863775,401.4990761323311,345.13091959521887
2021-07-22,374.379997253425,400.2932633161719,348.46673119067816
2021-07-23,375.204997253425,400.5020120193523,349.9079824874977
2021-07-26,375.01499786377497,400.57971766775756,349.45027805979237
2021-07-27,373.134999084475,400.51622721901936,345.75377094993064
2021-07-28,372.059999084475,398.4903158791722,345.6296822897778
2021-07-29,371.359999084475,397.3982197789709,345.32177838997916
2021-07-30,370.0799987793,396.45140228776336,343.70859527083667
2021-08-02,368.79499969482504,393.98860537371013,343.60139401593995
2021-08-03,367.46000061035,391.2956128691118,343.6243883515882
2021-08-04,366.969999694825,390.3171811744888,343.6228182151612
2021-08-05,367.73000030517494,391.22065481667596,344.2393457936739
2021-08-06,367.16000061035004,390.42944196718673,343.89055925351335
2021-08-09,366.180000305175,387.7506983951364,344.6093022152136
2021-08-10,364.78000030517495,384.1871685061478,345.3728321042021
2021-08-11,363.130000305175,380.23685558633787,346.0231450240121
2021-08-12,362.225001525875,378.8638084035746,345.58619464817536
2021-08-13,362.175001525875,378.93232215992896,345.4176808918211
2021-08-16,361.925001525875,379.74478343533303,344.105219616417
2021-08-17,360.100001525875,385.30108398178896,334.898919069961
2021-08-18,357.675001525875,389.28758388963206,326.062419162118
2021-08-19,354.8150024414,391.38846431662046,318.24154056617954
2021-08-20,352.12500305175,389.2730642250637,314.9769418784363
2021-08-23,351.3150024414,388.0123002181328,314.6177046646672
2021-08-24,351.9650024414,388.96385209193295,314.966152790867
2021-08-25,351.75000305175,388.41724200449613,315.0827640990039
2021-08-26,351.04000244139996,386.9072668792505,315.1727380035494
2021-08-27,351.480003356925,387.8315974511997,315.12840926265034
2021-08-30,352.480003356925,391.10269295685293,313.8573137569971
2021-08-31,353.785002136225,395.23723227519326,312.3327719972567
2021-09-01,355.460002136225,401.73994440870615,309.18005986374385
2021-09-02,356.38000183105,405.0490463034361,307.71095735866385
2021-09-03,358.1400024414,410.36967119941494,305.91033368338503
2021-09-07,360.60500183105,418.7364815564102,302.4735221056898
2021-09-08,362.6900024414,423.5083111750484,301.8716937077516
2021-09-09,364.78000183105,427.1223668598681,302.4376368022319
2021-09-10,366.30500183105,429.20185624242714,303.40814741967284
2021-09-13,367.635002136225,430.40975953575344,304.8602447366966
2021-09-14,369.1650024414,430.80057586276104,307.529429020039
2021-09-15,372.085002136225,429.7369960345809,314.4330082378691
2021-09-16,375.20000305175006,426.6761840695091,323.72382203399104
2021-09-17,378.220002746575,420.7975089848574,335.6424965082926
2021-09-20,378.925001525875,418.10237658636714,339.7476264653829
2021-09-21,378.71500091552497,418.61737060381625,338.8126312272337
2021-09-22,378.469999694825,418.8565612431326,338.0834381465174
